Ticker,Signal Time,Entry Time,Exit Time,Entry Price,Exit Price,Initial Stop,Final Stop,R Result,Moved BE,Trail Active,Exit Reason,Daily Regime,Weekly Regime,Monthly Regime
LIN,2020-03-30,2020-04-07,2020-05-17,177.2899932861328,182.58999633789062,161.3448776205301,183.50532846093088,0.33239037978201286,True,True,Weekly close below EMA9,,,
LIN,2020-11-24,2020-11-27,2020-12-03,257.7699890136719,248.83570320259713,248.83570320259713,248.83570320259713,-1.0000000000000004,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
LIN,2021-07-02,2021-07-07,2021-07-08,292.3500061035156,286.45799408724685,286.45799408724685,286.45799408724685,-1.000000000000004,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
LIN,2021-10-20,2021-10-22,2021-11-28,312.0,320.57000732421875,304.99457246795964,321.08996212935597,1.2233382309677068,True,True,Weekly close below EMA9,,,
LIN,2022-05-23,2022-05-27,2022-06-09,323.5299987792969,323.5299987792969,311.00257483662136,323.5299987792969,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
LIN,2023-01-20,2023-01-24,2023-02-10,328.8299865722656,328.8299865722656,318.7946833615532,328.8299865722656,0.0,True,False,Stop loss hit,Accumulation,Accumulation,Reaccumulation
LIN,2023-03-23,2023-03-27,2023-05-28,346.1199951171875,356.2099914550781,333.6047456869864,360.94330537829313,0.8062161600664557,True,True,Weekly close below EMA9,,,
LIN,2023-09-11,2023-09-15,2023-09-20,391.5,384.0097504637577,384.0097504637577,384.0097504637577,-0.9999999999999981,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
LIN,2024-06-03,2024-06-07,2024-06-11,436.5799865722656,427.19678398046267,427.19678398046267,427.19678398046267,-1.0000000000000027,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
LIN,2025-01-27,2025-01-30,2025-02-03,441.3999938964844,441.3999938964844,431.8561974680753,441.3999938964844,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
LIN,2025-03-19,2025-03-24,2025-04-04,461.57000732421875,449.60590932247595,449.60590932247595,449.60590932247595,-0.9999999999999986,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
LIN,2026-05-13,2026-05-15,2026-05-20,515.75,500.5550237313603,500.5550237313603,500.5550237313603,-0.9999999999999987,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
MCD,2017-10-25,2017-10-27,2017-11-10,165.1199951171875,165.1199951171875,162.07892748575617,165.1199951171875,0.0,True,False,Stop loss hit,Accumulation,Accumulation,Accumulation
MCD,2018-04-05,2018-04-12,2018-04-19,164.55999755859375,159.68759796024364,159.68759796024364,159.68759796024364,-0.9999999999999994,False,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
MCD,2019-01-11,2019-01-15,2019-01-28,182.39999389648438,182.39999389648438,177.51831343762674,182.39999389648438,0.0,True,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
MCD,2020-04-22,2020-04-27,2020-05-13,187.72999572753906,174.27199653805445,174.27199653805445,174.27199653805445,-0.9999999999999992,False,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
MCD,2020-12-31,2021-01-08,2021-01-14,214.92999267578125,209.68661522970964,209.68661522970964,209.68661522970964,-1.0,False,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
MCD,2021-07-02,2021-07-07,2021-07-19,234.11000061035156,234.11000061035156,230.36189158066114,234.11000061035156,0.0,True,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
MCD,2021-09-02,2021-09-09,2021-09-20,239.9499969482422,239.9499969482422,236.06475235378556,239.9499969482422,0.0,True,False,Stop loss hit,Accumulation,Accumulation,Accumulation
MCD,2022-02-04,2022-02-08,2022-02-11,261.7300109863281,254.86455155133285,254.86455155133285,254.86455155133285,-1.0000000000000016,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
MCD,2023-11-28,2023-12-01,2023-12-06,283.5400085449219,283.5400085449219,278.81162963960253,283.5400085449219,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
MCD,2024-02-20,2024-02-22,2024-03-13,295.5,288.4795708281354,288.4795708281354,288.4795708281354,-0.9999999999999993,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
MCD,2024-11-29,2024-12-05,2024-12-19,297.04998779296875,289.8454094454388,289.8454094454388,289.8454094454388,-0.999999999999996,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
MCD,2025-04-01,2025-04-03,2025-04-04,314.7799987792969,305.61071060187675,305.61071060187675,305.61071060187675,-0.9999999999999973,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
TMO,2017-12-28,2018-01-02,2018-01-03,191.97999572753906,191.97999572753906,187.84829149597527,191.97999572753906,0.0,True,False,Stop loss hit,Accumulation,Accumulation,Accumulation
TMO,2018-02-16,2018-02-21,2018-03-01,212.69000244140625,204.64093058442558,204.64093058442558,204.64093058442558,-1.0000000000000004,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
TMO,2019-01-11,2019-01-18,2019-04-21,240.02000427246094,259.7799987792969,229.42906128800004,264.0874072682041,1.8657445834453028,True,True,Weekly close below EMA9,,,
TMO,2019-09-13,2019-09-20,2019-09-24,298.0400085449219,289.1185441321147,289.1185441321147,289.1185441321147,-1.000000000000003,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
TMO,2020-02-14,2020-02-19,2020-02-24,339.3999938964844,329.7531924297078,329.7531924297078,329.7531924297078,-0.9999999999999986,False,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
TMO,2021-01-08,2021-01-20,2021-01-27,519.0,500.9144214146811,500.9144214146811,500.9144214146811,-0.9999999999999992,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
TMO,2021-03-29,2021-04-01,2021-04-04,460.95001220703125,456.29998779296875,442.0626387713334,463.0033898007289,-0.24619751549327548,True,True,Weekly close below EMA9,,,
TMO,2022-03-18,2022-03-22,2022-04-07,590.5700073242188,590.5700073242188,566.3622073422146,590.5700073242188,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
CAT,2021-12-07,2021-12-16,2021-12-20,206.2100067138672,198.48500697950436,198.48500697950436,198.48500697950436,-0.9999999999999987,False,False,Stop loss hit,Reaccumulation,Reaccumulation,Accumulation
CAT,2022-03-08,2022-03-10,2022-04-06,214.88999938964844,214.88999938964844,204.59322276734622,214.88999938964844,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
CAT,2025-01-21,2025-01-23,2025-01-28,402.5799865722656,389.8629625700534,389.8629625700534,389.8629625700534,-0.9999999999999983,False,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
INTU,2019-08-09,2019-08-13,2019-08-14,278.82000732421875,270.62513323315653,270.62513323315653,270.62513323315653,-0.9999999999999991,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
INTU,2020-04-20,2020-04-27,2020-07-19,267.9200134277344,289.2699890136719,248.1093240437756,289.893395009607,1.0776997797575443,True,True,Weekly close below EMA9,,,
INTU,2020-10-01,2020-10-07,2020-10-20,333.9800109863281,333.9800109863281,318.7726556935252,333.9800109863281,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
INTU,2021-02-02,2021-02-04,2021-02-24,385.4700012207031,385.4700012207031,369.0517504889977,385.4700012207031,0.0,True,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
INTU,2023-10-10,2023-10-12,2023-10-18,545.260009765625,527.3079973823119,527.3079973823119,527.3079973823119,-1.0000000000000016,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
AXP,2019-01-09,2019-01-16,2019-06-02,99.58999633789062,114.70999908447266,95.44018405336887,115.73533456390894,3.6435389627086567,True,True,Weekly close below EMA9,,,
AXP,2019-12-09,2019-12-12,2020-02-25,121.52999877929688,121.52999877929688,119.04432728192715,121.52999877929688,0.0,True,True,Stop loss hit,Accumulation,Accumulation,Accumulation
AXP,2021-07-21,2021-07-23,2021-08-03,173.6199951171875,167.39036471533785,167.39036471533785,167.39036471533785,-1.0000000000000013,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
AXP,2021-12-08,2021-12-10,2021-12-13,170.5399932861328,162.1865440756147,162.1865440756147,162.1865440756147,-0.9999999999999996,False,False,Stop loss hit,Reaccumulation,Reaccumulation,Accumulation
AXP,2024-12-27,2025-01-06,2025-01-10,305.0899963378906,295.86795296467983,295.86795296467983,295.86795296467983,-1.0000000000000027,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
AXP,2025-12-05,2025-12-10,2025-12-17,374.8800048828125,374.8800048828125,363.3763987200833,374.8800048828125,0.0,True,False,Stop loss hit,Accumulation,Accumulation,Accumulation
GS,2021-07-26,2021-07-28,2021-09-20,376.67999267578125,376.67999267578125,362.5730348998275,376.67999267578125,0.0,True,True,Stop loss hit,Reaccumulation,Accumulation,Accumulation
GS,2022-05-23,2022-05-26,2022-06-09,321.8299865722656,306.5092097678121,306.5092097678121,306.5092097678121,-1.0,False,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
GS,2024-09-30,2024-10-07,2024-12-22,496.5199890136719,566.0999755859375,480.08637438711474,571.6391137972458,4.234003787567386,True,True,Weekly close below EMA9,,,
GS,2025-04-28,2025-05-01,2025-10-19,554.5,750.77001953125,519.2591337969926,761.4643288042472,5.569386927115342,True,True,Weekly close below EMA9,,,
GS,2025-11-28,2025-12-03,2026-02-15,830.5700073242188,905.1400146484375,797.0000817391184,909.5038488801415,2.2213337093995764,True,True,Weekly close below EMA9,,,
MS,2021-02-17,2021-02-19,2021-04-18,75.9000015258789,78.58999633789062,73.13972297264937,78.61022819179679,0.9745374461807158,True,True,Weekly close below EMA9,,,
MS,2021-10-19,2021-10-25,2021-11-04,102.44999694824219,98.57746867736591,98.57746867736591,98.57746867736591,-1.0000000000000018,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
MS,2022-02-02,2022-02-04,2022-02-11,104.30000305175781,104.30000305175781,99.49764613199162,104.30000305175781,0.0,True,False,Stop loss hit,Accumulation,Accumulation,Accumulation
MS,2025-11-28,2025-12-03,2026-02-12,170.27000427246094,170.27000427246094,163.73438295592294,170.27000427246094,0.0,True,True,Stop loss hit,Accumulation,Accumulation,Accumulation
RTX,2021-02-09,2021-02-19,2021-02-25,73.33999633789062,73.33999633789062,70.40693700569136,73.33999633789062,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Reaccumulation
RTX,2021-07-21,2021-07-27,2021-08-19,86.95999908447266,84.22246526819305,84.22246526819305,84.22246526819305,-0.9999999999999996,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
RTX,2022-05-27,2022-06-06,2022-06-07,96.72000122070312,96.72000122070312,93.02690244606201,96.72000122070312,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
ISRG,2018-02-20,2018-02-23,2018-03-02,142.4600067138672,136.26679190866338,136.26679190866338,136.26679190866338,-1.000000000000002,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
ISRG,2018-10-31,2018-11-02,2018-11-14,175.44332885742188,165.25228159143265,165.25228159143265,165.25228159143265,-0.9999999999999994,False,False,Stop loss hit,Reaccumulation,Reaccumulation,Accumulation
ISRG,2021-04-09,2021-04-13,2021-10-03,262.1066589355469,336.5,252.80443927413972,339.46378042684756,7.997375225731823,True,True,Weekly close below EMA9,,,
ISRG,2022-10-20,2022-10-24,2023-01-15,221.0,258.8999938964844,207.60390069089667,259.9090868265999,2.8291813177832603,True,True,Weekly close below EMA9,,,
ISRG,2023-10-06,2023-10-10,2023-10-11,296.7300109863281,285.49487312998536,285.49487312998536,285.49487312998536,-1.0000000000000013,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
ISRG,2024-12-26,2025-01-06,2025-03-06,540.1300048828125,540.1300048828125,523.979008820407,540.1300048828125,0.0,True,True,Stop loss hit,Reaccumulation,Accumulation,Accumulation
PLTR,2024-04-29,2024-05-03,2024-05-07,23.09000015258789,23.09000015258789,21.682555860986586,23.09000015258789,0.0,True,False,Stop loss hit,Reaccumulation,Reaccumulation,Accumulation
PLTR,2025-04-09,2025-04-14,2025-08-31,93.33000183105469,156.7100067138672,81.18788599903607,157.03371349147773,5.219848481076102,True,True,Weekly close below EMA9,,,
PLTR,2025-12-10,2025-12-19,2025-12-31,190.38999938964844,178.77017952254832,178.77017952254832,178.77017952254832,-1.0000000000000002,False,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
NOW,2019-06-27,2019-07-01,2019-07-25,56.16600036621094,56.16600036621094,53.78330680786781,56.16600036621094,0.0,True,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
NOW,2020-04-30,2020-05-05,2020-05-13,71.55599975585938,71.55599975585938,65.94949569381846,71.55599975585938,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
NOW,2021-01-28,2021-02-01,2021-02-19,112.7760009765625,112.7760009765625,107.20078607996534,112.7760009765625,0.0,True,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
BKNG,2018-06-08,2018-06-15,2018-06-25,85.74800109863281,83.75544535522077,83.75544535522077,83.75544535522077,-0.9999999999999982,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
BKNG,2021-03-29,2021-04-01,2021-05-04,95.0,95.0,89.77024765053729,95.0,0.0,True,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
BKNG,2021-12-27,2021-12-30,2022-01-24,96.65080261230469,91.63372615378722,91.63372615378722,91.63372615378722,-0.9999999999999993,False,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
BKNG,2022-03-18,2022-03-22,2022-03-20,88.37519836425781,87.45240020751953,81.76101035719674,90.15259790791269,-0.13951798100585205,True,True,Weekly close below EMA9,,,
BKNG,2023-06-20,2023-06-22,2023-10-08,106.79879760742188,121.97760009765625,102.97543762153332,122.29936396551591,3.9700165682167095,True,True,Weekly close below EMA9,,,
BKNG,2024-03-21,2024-03-26,2024-04-02,146.4075927734375,141.77101547461436,141.77101547461436,141.77101547461436,-0.9999999999999997,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
BKNG,2024-09-04,2024-09-09,2025-01-05,152.34320068359375,196.1540069580078,147.40271994618774,198.49270913751735,8.867721301432866,True,True,Weekly close below EMA9,,,
ADBE,2018-01-05,2018-01-09,2018-02-06,185.89999389648438,185.89999389648438,181.1795543443871,185.89999389648438,0.0,True,True,Stop loss hit,Accumulation,Accumulation,Accumulation
ADBE,2018-11-29,2018-12-03,2018-12-10,252.25,237.15343709591943,237.15343709591943,237.15343709591943,-1.0000000000000004,False,False,Stop loss hit,Reaccumulation,Reaccumulation,Accumulation
ADBE,2019-07-01,2019-07-03,2019-07-29,301.8999938964844,301.8999938964844,291.78644373226183,301.8999938964844,0.0,True,False,Stop loss hit,Accumulation,Accumulation,Accumulation
ADBE,2020-11-27,2020-12-03,2021-01-04,482.4100036621094,482.4100036621094,462.0277474778354,482.4100036621094,0.0,True,True,Stop loss hit,Reaccumulation,Reaccumulation,Accumulation
ADBE,2021-05-26,2021-05-28,2021-06-01,509.5,493.43445892589915,493.43445892589915,493.43445892589915,-1.0000000000000009,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
ADBE,2022-10-20,2022-10-24,2022-10-16,309.19000244140625,287.94000244140625,291.7518321697912,323.44069746526793,-1.2185911519965884,True,True,Weekly close below EMA9,,,
ADBE,2024-01-16,2024-01-19,2024-01-23,597.760009765625,597.760009765625,580.4987263971286,597.760009765625,0.0,True,False,Stop loss hit,Accumulation,Accumulation,Accumulation
TXN,2019-06-13,2019-06-18,2019-10-27,111.36000061035156,120.51000213623047,107.58030770124944,125.82019453009998,2.420831995066101,True,True,Weekly close below EMA9,,,
TXN,2021-03-17,2021-03-22,2021-03-26,180.17999267578125,180.17999267578125,172.2104794609847,180.17999267578125,0.0,True,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
TXN,2021-09-03,2021-09-10,2021-09-20,190.8300018310547,190.8300018310547,186.42726330730105,190.8300018310547,0.0,True,False,Stop loss hit,Accumulation,Accumulation,Accumulation
TXN,2024-08-15,2024-08-20,2024-09-03,203.16000366210938,203.16000366210938,194.0859070857172,203.16000366210938,0.0,True,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
AMGN,2017-12-11,2017-12-13,2018-02-05,177.69000244140625,177.69000244140625,173.3535681245934,177.69000244140625,0.0,True,True,Stop loss hit,Accumulation,Accumulation,Accumulation
AMGN,2018-11-20,2018-11-28,2018-12-04,198.67999267578125,198.67999267578125,191.53551027206365,198.67999267578125,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
AMGN,2019-10-14,2019-10-16,2019-10-30,204.89999389648438,204.89999389648438,199.1944604528844,204.89999389648438,0.0,True,False,Stop loss hit,Accumulation,Accumulation,Accumulation
AMGN,2020-04-08,2020-04-14,2020-05-27,219.82000732421875,219.82000732421875,203.05204975329815,219.82000732421875,0.0,True,True,Stop loss hit,Accumulation,Reaccumulation,Accumulation
AMGN,2020-08-27,2020-09-02,2020-09-03,256.9100036621094,248.2336781200478,248.2336781200478,248.2336781200478,-0.9999999999999986,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
AMGN,2022-10-05,2022-10-11,2022-10-02,235.4199981689453,225.39999389648438,228.23218830325044,236.80145632448807,-1.3940274519896851,True,True,Weekly close below EMA9,,,
AMGN,2024-08-23,2024-08-29,2024-09-06,331.2900085449219,320.79765629797066,320.79765629797066,320.79765629797066,-1.0000000000000004,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
SPGI,2017-11-08,2017-11-16,2018-03-25,151.8448486328125,176.4333038330078,148.41914889803058,176.45887124072544,7.1776445993041955,True,True,Weekly close below EMA9,,,
SPGI,2018-08-21,2018-08-27,2018-09-26,194.24786376953125,194.24786376953125,190.6161010031902,194.24786376953125,0.0,True,True,Stop loss hit,Accumulation,Reaccumulation,Accumulation
SPGI,2020-09-16,2020-09-29,2020-10-15,340.6244201660156,327.65618900240395,327.65618900240395,327.65618900240395,-0.9999999999999989,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
SPGI,2021-12-08,2021-12-10,2021-12-20,447.88079833984375,432.15550922710537,432.15550922710537,432.15550922710537,-0.9999999999999998,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
BLK,2018-02-21,2018-02-26,2018-03-01,556.0599975585938,534.4164092654455,534.4164092654455,534.4164092654455,-1.0000000000000009,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
BLK,2021-02-04,2021-02-16,2021-02-18,737.6599731445312,710.231443673383,710.231443673383,710.231443673383,-0.9999999999999979,False,False,Stop loss hit,Reaccumulation,Accumulation,Accumulation
BLK,2021-10-15,2021-10-22,2021-11-19,915.22998046875,915.22998046875,884.7559703507046,915.22998046875,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
LOW,2019-10-15,2019-10-17,2019-10-29,113.0,109.6921864419125,109.6921864419125,109.6921864419125,-0.999999999999998,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
LOW,2021-03-16,2021-03-18,2021-05-23,176.52000427246094,192.47000122070312,169.73785451935223,194.8765868958353,2.351761245161425,True,True,Weekly close below EMA9,,,
CVX,2018-03-15,2018-03-21,2018-03-28,116.20999908447266,112.2751243116553,112.2751243116553,112.2751243116553,-1.0000000000000016,False,False,Stop loss hit,Accumulation,Reaccumulation,Accumulation
CVX,2022-10-11,2022-10-13,2022-12-11,159.92999267578125,168.0,152.65085456566015,174.86808034479432,1.1086487441415627,True,True,Weekly close below EMA9,,,
PEP,2018-09-06,2018-09-10,2018-09-27,113.52999877929688,111.28990893935189,111.28990893935189,111.28990893935189,-0.9999999999999987,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
PEP,2019-11-27,2019-12-02,2020-01-07,136.52000427246094,134.2406005905935,134.2406005905935,134.2406005905935,-1.0000000000000058,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
PEP,2020-10-01,2020-10-12,2020-10-26,140.85000610351562,136.56246570152922,136.56246570152922,136.56246570152922,-1.0000000000000009,False,False,Stop loss hit,Accumulation,Accumulation,Accumulation
PEP,2021-10-07,2021-10-12,2022-02-13,157.75,168.5800018310547,154.17459484752294,170.8038297842765,3.029027863751776,True,True,Weekly close below EMA9,,,
PEP,2022-07-01,2022-07-06,2022-09-06,169.52000427246094,169.52000427246094,164.3966888376478,169.52000427246094,0.0,True,True,Stop loss hit,Reaccumulation,Reaccumulation,Accumulation
PEP,2024-01-23,2024-01-26,2024-02-01,167.92999267578125,167.92999267578125,164.5669259215307,167.92999267578125,0.0,True,False,Stop loss hit,Accumulation,Reaccumulation,Reaccumulation
